Teaser Text,Tag Value,Teaser Normalizado
"Entrevista | ""La Sala de lo Penal desafía una sentencia constitucional"", dice Arnau Baulenas, coordinador jurídico del IDHUCA. ""Es claro que las víctimas siguen olvidadas. El poder fáctico de los militares se mantiene al parecer y el sistema judicial en distintas instancias sigue avalándolo"", analiza @ABAULENAS en esta entrevista. Más:
https://t.co/x0YWQ0Uq0y",No,"entrevista | "" el sala de él penal desafiar uno sentencia constitucional "" , decir   arnau baulenas , coordinador jurídico del idhuca . "" ser claro que el víctima seguir olvidada . el poder fáctico de el militar él mantener al parecer y el sistema judicial en distinto instancia seguir avalándolo "" , analizar @abaulenas en este entrevista . más : 
 https://t.co/x0ywq0uq0y"
González Laya exige a Maduro que tenga «respeto» a España. El líder chavista amenazó con «revisar a fondo» las relaciones por la visita a Cúcuta,No,gonzález laya exigir a maduro que tener « respeto » a españa . el líder chavista amenazar con « revisar a fondo » el relación por el visita a cúcuta
Colaciones saludables: Revisa las recomendaciones para una correcta alimentación en el regreso a clases,Clickbait,colaciones saludable : revisar el recomendación para uno correcto alimentación en el regreso a clase
"Columna de Sebastián Rodríguez, psicólogo: Mi yerno se fue en la pandemia… ¿qué hago con mi hija?",Clickbait,"columna de sebastián rodríguez , psicólogo : mi yerno él ser en el pandemia … ¿ qué hacer con mi hija ?"
"#Lasfotosdeloslectores de @LaVanguardia Carretera de luces en Vic. La privilegiada ubicación de la ermita de Sant Sebastià ofrece grandes vistas a la Plana incluso con niebla
https://t.co/yjftIx0re3",No,"# lasfotosdeloslectores de @lavanguardia carretera de luz en vic . el privilegiado ubicación de el ermita de sant sebastià ofrecer grande vistas a el plana incluso con niebla 
 https://t.co/yjftix0re3"
"La negociación entre ERC y JxCat se abre paso. La CUP se inclina por entrar en la Mesa para aislar a Vox.

https://t.co/RFBlcah5wt por @josepgisbert",No,"el negociación entre erc y jxcat él abrir paso . el cup él inclinar por entrar en el mesa para aislar a vox . 

 https://t.co/rfblcah5wt por @josepgisbert"
Netflix prepara en España un ‘reality’ al estilo ‘La isla de las tentaciones’ RT @TelevisionLV: Netflix prepara en España un reality a lo #Laisladelastentaciones.,Clickbait,netflix preparar en españa uno ‘ reality ’ al estilo ‘ el isla de el tentación ’ rt @televisionlv : netflix preparar en españa uno reality a él # laisladelastentaciones .
"Coronavirus: salud confirma muerte de Óscar en un centro salvadoreño de cuarentena. La esposa de Óscar dijo que él ingresó sano al país desde Panamá y fue enviado a un centro de contención:
https://t.co/vXNAZel0k9",No,"coronavirus : salud confirmar muerte de óscar en uno centro salvadoreño de cuarentena . el esposa de óscar decir que él ingresar sano al país desde panamá y ser enviar a uno centro de contención : 
 https://t.co/vxnazel0k9"
Cómo afectan los altercados por Hasél a la política. Los disturbios ahondan en el choque PSOE-UP y dificultan la negociación para formar gobierno en Catalunya @lolagarciagar,No,cómo afectar el altercado por hasél a el política . el disturbio ahondar en el choque psoe-up y dificultar el negociación para formar gobierno en catalunya @lolagarciagar
"BWAW: el nuevo evento de Barcelona en pro de la igualdad de género en el sector industrial. Una oportunidad para hacer de motor de cambio productivo y social a favor de la mujer.

https://t.co/FpC5bsCxUZ con @ConsorciZF #BWAW2021",No,"bwaw : el nuevo evento de barcelona en pro de el igualdad de género en el sector industrial . uno oportunidad para hacer de motor de cambio productivo y social a favor de el mujer . 

 https://t.co/fpc5bscxuz con @consorcizf # bwaw2021"
Trucos para aumentar la vida de la batería de tu «smartphone» y no quedarte colgado,Clickbait,trucos para aumentar el vida de el batería de tu « smartphonir » y no quedarte colgado
"La ""radical"" apuesta de Noruega por tratar la psicosis sin medicamentos. ""Me aisló porque tenía mucho poder.""",Clickbait,"el "" radical "" apuesta de noruega por tratar el psicosis sin medicamento . "" yo aisló porque tener mucho poder . """
"Sala avala reducir casos en juicio a general Benítez. ¿Qué dijo la Sala de lo Penal de la @CorteSupremaSV sobre la acusación de la @FGR_SV contra el exministro de @DefensaSV? Te contamos:
https://t.co/gsbtc5Bexg",Clickbait,"sala avalar reducir caso en juicio a general benítez . ¿ qué decir el sala de él penal de el @cortesupremasv sobre el acusación de el @fgr_sv contra el exministro de @defensasv ? tú contar : 
 https://t.co/gsbtc5bexg"
"Cs resarce al PSC y nutre a Vox en el área metropolitana. El partido naranja pierde 473.000 votos en los 36 municipios.

https://t.co/4oRMbWRTna por @angulo_silvia",No,"cs resarcir al psc y nutre a vox en el área metropolitano . el partido naranja perder 473000 voto en el 36 municipio . 

 https://t.co/4ormbwrtna por @angulo_silvia"
"Evalúan reducir prisión a Rank, cómplice de Saca. La defensa de Julio Rank, condenado a cinco años de cárcel por lavar dinero para Saca, ha solicitado al juzgado desde el año pasado que lo saque de prisión porque alega que tiene problemas de salud.
https://t.co/mePAjidU9P",No,"evaluar reducir prisión a rank , cómplice de saca . el defensa de julio rank , condenado a cinco año de cárcel por lavar dinero para saca , haber solicitar al juzgado desde el año pasado que él sacar de prisión porque alegar que tener problema de salud . 
 https://t.co/mepajidu9p"
"Los críticos del PP reclaman cambios en el equipo de Casado. La dirección nacional se ampara en que los resultados no son extrapolables.

https://t.co/ormBOkPVKy por @CarmendelRiego",No,"el crítico del pp reclamar cambio en el equipo de casado . el dirección nacional él amparar en que el resultado no ser extrapolabl . 

 https://t.co/ormbokpvky por @carmendelriego"
"|#Actualidad | 📰 Primeras palabras de Daniel Rivera como ministro de Salud Pública

Entérate que dijo aquí 👉

#DiarioLibre #SaludPública #CoronavirusenRD #LuisAbinader #RaquelPeña",Clickbait,"|#actualidad | 📰 primero palabra de daniel rivera como ministro de salud pública 

 entérate que decir aquí 👉 

 # diariolibre # saludpública # coronavirusenrd # luisabinader # raquelpeña"
"""Me paso todo el día conversando con mis plantas. Les pregunto: ¿Mijita por qué está tan seca, le falta agüita?"" Mi rincón verde: María Eliana Retamales

https://t.co/l5ftaQLyxt",No,""" yo pasar todo el día conversar con mi planta . él preguntar : ¿ mijitar por qué estar tanto seco , él faltar agüita ? "" mi rincón verde : maría eliana retamales 

 https://t.co/l5ftaqlyxt"
Un Barça soberbio acaba con el Madrid y se lleva la Copa del Rey. RT @LaVanguardia: Jasikevicius sumó en el WiZink su primer título como técnico azulgrana,No,uno barça soberbio acabar con el madrid y él llevar el copa del rey . rt @lavanguardio : jasikevicius sumar en el wizink su primero título como técnico azulgrana
"| #LasMásLeídas| Revelan Laboratorio Biología Molecular de PUCMM tiene capacidad producir vacuna contra COVID-19

Ampliar aquí ",No,"| # lasmásleídas| revelan laboratorio biología molecular de pucmm tener capacidad producir vacuna contra covid-19 

 ampliar aquí"
📈  @pulso_tw | JPMorgan ve a Chile presionado por riesgos políticos pero fortalecido por vacunación y retiros de fondos de las AFP,No,📈   @pulso_tw | jpmorgan ver a chile presionado por riesgo político pero fortalecido por vacunación y retiro de fondo de el afp
"Preparación profesional no garantiza   representación en la Asamblea. El Salvador | ¿Cuál es el perfil de estudios de los diputados? 82 % del actual pleno legislativo reporta una carrera de formación profesional. Y 25, de 84 diputados, reportan una carrera relacionada con el ramo jurídico.  #EleccionesSV",No,"preparación profesional no garantizar    representación en el asamblea . el salvador | ¿ cuál ser el perfil de estudio de el diputado ? 82 % del actual pleno legislativo reportar uno carrera de formación profesional . y 25 , de 84 diputado , reportar uno carrera relacionado con el ramo jurídico .   # eleccionessv"
"Un muerto y un herido al incendiarse una casa en Puigcerdà. El fuego se ha desatado por causas que se desconocen poco después de la medianoche en la vivienda.

https://t.co/5VA03q57b2",No,"uno muerto y uno herido al incendiar él uno casa en puigcerdà . el fuego él haber desatar por causa que él desconocer poco después de el medianoche en el vivienda . 

 https://t.co/5va03q57b2"
Guía para saber cómo y dónde apreciar el eclipse total de Sol,Clickbait,guía para saber cómo y dónde apreciar el eclipse total de sol
Denuncian irregularidades por parte de candidatos en elecciones de FEDAES. #ElSalvador | Este domingo es clave por las elecciones de candidatos a integrar Corte Suprema y CNJ. El movimiento de Ciudadanos por una Corte Independiente ya detectó irregularidades. ,No,denunciar irregularidad por parte de candidato en elección de fedaes . # elsalvador | este domingo ser clave por el elección de candidato a integrar corte suprema y cnj . el movimiento de ciudadanos por uno corte independiente ya detectar irregularidad .
El PP veta los acuerdos con Vox en ayuntamientos y autonomías. Pablo Casado rompe definitivamente con la ultraderecha porque no quiere “ser parte de un bloque” @luisbalg,No,el pp vetar el acuerdo con vox en ayuntamiento y autonomía . pablo casado romper definitivamente con el ultraderecha porque no querer “ ser parte de uno bloque ” @luisbalg
El legado de Ramón y Cajal: olvidado en un trastero desde hace más de 30 años Por @P_biosca,No,el legado de ramón y cajal : olvidado en uno trastero desde hacer más de 30 año por @p_biosca
"|#Deportes | NBA revela calendario para segunda mitad de la temporada

Amplía aquí",No,"|#deport | nba revelar calendario para segundo mitad de el temporada 

 ampliar aquí"
"Karen Yapoort anuncia su segundo embarazo. |#Revista |📺 La presentadora de televisión está casada con el pelotero Edwin Encarnación

#DiarioLibre #KarenYapoort #EdwinEncarnación #Embarazo #Farándula

Ampliar aquí 👇
https://t.co/Vj3gjpm3wi",No,"karen yapoort anunciar su segundo embarazo . |#revisto | 📺 el presentadora de televisión estar casado con el pelotero edwin encarnación 

 # diariolibre # karenyapoort # edwinencarnación # embarazo # farándula 

 ampliar aquí 👇 
 https://t.co/vj3gjpm3wi"
"Las falsedades del debate. Ni los MENA reciben una paga ni Àngels Chacón ha votado las políticas de okupación de la CUP: no era diputada.

Algunos matices al #DBTLaVanguardia en el fact-checking de La Vanguardia.

https://t.co/Eh8DK78yv6 por @nachoorovio",Clickbait,"el falsedad del debate . ni el mena recibir uno paga ni àngels chacón haber votar el política de okupación de el cup : no ser diputada . 

 alguno matiz al # dbtlavanguardia en el fact-checking de el vanguardia . 

 https://t.co/eh8dk78yv6 por @nachoorovio"
La edad adecuada para que los niños practiquen running son los 5 años,No,el edad adecuado para que el niño practicar running ser el 5 año
Los humanos siguen evolucionando: una arteria del antebrazo revela que este proceso no se detiene,Clickbait,el humano seguir evolucionar : uno arteria del antebrazo revelar que este proceso no él detener
"¿Cómo manejar las finanzas?, siete consejos. |#EstilosRD | La estabilidad financiera es un estado que a todos les interesa, por eso te compartimos siete consejos para sea cual sea el tiempo te administres de forma correcta

Más detalles aquí

#DiarioLibre Economía #Ahorros #Finanzas",Clickbait,"¿ cómo manejar el finanza ? , siete consejo . |#estilosrd | el estabilidad financiero ser uno estado que a todo él interesar , por ese tú compartir siete consejo para ser cual ser el tiempo tú administr de forma correcto 

 más detalle aquí 

 # diariolibre economía # ahorros # finanzas"
"#LasMásLeídasdelaSemana:  La compra de la sede del Ministerio de Industria y Comercio se realizó sin licitación

Amplía aquí

#DiarioLibre #Noticias #Licitación",No,"# lasmásleídasdelasemán :   el compra de el sede del ministerio de industria y comercio él realizar sin licitación 

 ampliar aquí 

 # diariolibre # noticias # licitación"
