Teaser Text,Tag Value,Teaser Normalizado
"Cómo la SAT fiscalizará los pedidos de comercio electrónico que entrarán al país en 2021. A medianos de año, empezará a funcionar el Programa de Fiscalización de Comercio Electrónico, que tiene como propósito hacer una fiscalización de las transacciones que se realizan por medio de este sistema.",Clickbait,"sat fiscalizar pedido comercio electrónico entrar país 2021 . medianos año , empezar funcionar programa fiscalización comercio electrónico , propósito fiscalización transacción realizar sistema ."
"Descansa en paz: falleció Miguel Miranda, exarquero de la selección peruana. El fútbol peruano está de luto: Miguel Miranda falleció a los 54 años",No,"descansa paz : fallecer miguel miranda , exarquero selección peruano . fútbol peruano luto : miguel miranda fallecer 54 año"
"COVID-19 | Norma permite a laboratorios privados comercializar vacunas
https://t.co/EN0PdzMuMr",No,"covid-19 | norma permitir laboratorio privado comercializar vacuna 
 https://t.co/en0pdzmumr"
Volcán de Pacaya incrementa actividad y el Insivumeh no descarta posibilidad de una erupción. El Insivumeh emite recomendaciones y alerta de que actividad del Volcán de Pacaya podría incrementar en las últimas horas.,No,volcán pacaya incrementar actividad insivumeh descartar posibilidad erupción . insivumeh emitir recomendación alerta actividad volcán pacaya incrementar hora .
Facebook y Microsoft admiten que escuchan grabaciones de los usuarios para evaluar y mejorar el servicio:,No,facebook microsoft admitir escuchar grabación usuario evaluar mejorar servicio :
"Murió el cantante y contador de historias Kenny Rogers, icono de la música country. @prensa_libre",No,"morir cantante contador historia kenny rogers , icono música country . @prensa_libre"
Nuevas cuentas en 'divisas convertibles' plantean un acelerador para la economía venezolana #Economía #EUVzla,No,cuenta ' divisa convertibl ' plantear acelerador economía venezolano # economía # euvzla
El latino que perdió a 11 seres queridos por coronavirus y debe más de US$3 millones en gastos médicos en EE.UU. El latino que perdió a 11 seres queridos por #coronavirus y debe más de US$3 millones en gastos médicos en #EstadosUnidos ►https://t.co/dftrPLQ5Hq,Clickbait,latino perder 11 ser querido coronavirus us$ 3 millón gasto médico ee.uu. latino perder 11 ser querido # coronavirus us$ 3 millón gasto médico # estadosunido ► https://t.co/dftrplq5hq
"El Apple Watch es capaz de detectar covid-19. A través de la medición de distintos signos vitales, estos smartwatches son útiles para predecir un posible contagio de la enfermedad.",No,"apple watch capaz detectar covid-19 . medición distinto signo vital , smartwatch útil predecir contagio enfermedad ."
Reportan 477 nuevos casos de Covid-19 en el territorio nacional #Venezuela #EUVzla,No,reportan 477 caso covid-19 territorio nacional # venezuela # euvzla
Encuentran recién nacido abandonado en Santa Bárbara de Barinas #Venezuela #EUVzla,No,encontrar recién nacido abandonado santa bárbara barinas # venezuela # euvzla
RT @Tecno_pl: Estos son los secretos que la civilización maya aún guardaba y que acaban de ser descubiertos -- http…,Clickbait,rt @tecno_pl : secreto civilización maya guardar acabar descubierto -- http …
"'Luces y sombras de la Misión Alma Mater', por Marino Alvarado Betancourt  #Opinión",No,"' luces sombra misión alma mater ' , marino alvarado betancourt   # opinión"
Adicción a los videojuegos: “Estuve 7 años jugando a videojuegos en bata y sin salir de casa” Cuando la vida se convierte en jugar y únicamente jugar.,No,adicción videojuego : “ estar 7 año jugar videojuego bata salir casa ” vida convertir jugar únicamente jugar .
José José: fuerza aérea llevará a México las cenizas del Príncipe de la canción,No,josé josé : fuerza aéreo llevar méxico ceniza príncipe canción
"Justin Bieber y Hailey Baldwin se vuelven a dar el “sí”, estos son los detalles de la glamurosa boda:",Clickbait,"justin bieber hailey baldwin volver “ ” , detalle glamurós boda :"
"¿Habrá novedades en la convocatoria de la Selección Mexicana de Marzo? ¿Qué estará preparando Gerardo Martino para la siguiente convocatoria de la Selección Mexicana? 🇲🇽⚽️

https://t.co/X0XRr0iUVo",Clickbait,"¿ novedad convocatoria selección mexicana marzo ? ¿ preparar gerardo martino convocatoria selección mexicana ? 🇲 🇽 ⚽ ️ 

 https://t.co/x0xrr0iuvo"
La Unión Europea no reconoce resultado de las elecciones en #Venezuela por falta de “estándares mínimos” ►https://t.co/MFjm91ocKF,No,unión europea reconocer resultado elección # venezuela falta “ estándar mínimos ” ► https://t.co/mfjm91ockf
Protesta contra el confinamiento por coronavirus en Londres deja al menos 60 detenidos | FOTOS ►https://t.co/zV0aYd3ZbG,No,protesta confinamiento coronavirus londres dejar 60 detenido | foto ► https://t.co/zv0ayd3zbg
Primera División: Autorizan afición para el juego del subcampeón CSD Sololá vs Puerto de San José. Mil aficionados del CSD Sololá podrán ingresar en el estadio Xambá este sábado 13 de febrero a las 11 horas en el partido que disputarán contra el Puerto de San José.,No,división : autorizan afición juego subcampeón csd sololá vs puerto san josé . mil aficionado csd sololá ingresar estadio xambá sábado 13 febrero 11 hora partido disputar puerto san josé .
"Oscar Isaac forma parte de la nueva película animada de La familia Addams, ¡y ya puede ver adelantos!: ",No,"oscar isaac formar película animado familia addams , ¡ adelanto ! :"
La ONU manifiesta su preocupación por la actuación de la policía del Perú durante las protestas ►https://t.co/shDgN1PmTm,No,onu manifestar preocupación actuación policía perú protesta ► https://t.co/shdgn1pmtm
Cómo el papa Francisco planea celebrar el Miércoles de Ceniza en tiempos de pandemia. La situación actual impide tener la tradicional celebración en el templo donde el santo pontífice la realizaba en años pasados.,Clickbait,papa francisco planear celebrar miércoles ceniza tiempo pandemia . situación actual impedir tradicional celebración templo santo pontífice realizar año pasado .
Facebook prepara su primera gran serie con Catherine Zeta-Jones. Facebook quiere más horas de nuestro vida y producirá una serie.,No,facebook preparar serie catherine zeta-jones . facebook hora vida producir serie .
"Netflix: “La casa de papel”, “La casa de las flores” y  todos estrenos de abril en series y películas | FOTOS. Netflix: #LaCasaDePapel  y todos estrenos de abril en series y películas | FOTOS ►",Clickbait,"netflix : “ casa papel ” , “ casa flor ”   estreno abril serie película | foto . netflix : # lacasadepapel   estreno abril serie película | foto ►"
Netflix y “Cien años de soledad”: por qué García Márquez nunca quiso que filmaran su obra (que ahora será producida por la plataforma online) --,Clickbait,netflix “ cien año soledad ” : garcía márquez querer filmar obra ( producir plataforma online ) --
"CubeSat Guatemala. Así será la misión del primer satélite chapín. #GuateVaAlEspacio | Esta es la misión del primer satélite guatemalteco.
https://t.co/MpNpXC7g0O",Clickbait,"cubesat guatemala . misión satélite chapín . # guatevaalespacio | misión satélite guatemalteco . 
 https://t.co/mpnpxc7g0o"
"El rapero Chris Brown, acusado de violación en París, queda en libertad --",No,"rapero chris brown , acusado violación parís , quedar libertad --"
Sky Airline: Low cost destinará 2 aviones nuevos de su flota solo para Perú. La aerolínea de bajo costo recibirá este año cuatro nuevos aviones y la mitad se destinarán solo para las conexiones peruanas. Seguirían incorporando más aviones para fortalecer su operación local ►https://t.co/6bApQUeLMQ,No,sky airline : low cost destinar 2 avión flota perú . aerolínea costo recibir año avión mitad destinar conexión peruano . seguir incorporar avión fortalecer operación local ► https://t.co/6bapquelmq
La ONP insiste en ser AFP pública ►https://t.co/CxJOO2PSsq,No,onp insistir afp público ► https://t.co/cxjoo2pssq
"Entrevista de Meghan y Harry con Oprah: 5 ""explosivas"" declaraciones de los duques de Sussex. Meghan Markle revela que tuvo pensamientos suicidas",Clickbait,"entrevista meghan harry oprah : 5 "" explosivo "" declaración duque sussex . meghan markle revelar pensamiento suicida"
"Por qué Wall Street está tan interesado en comprarles deuda a los países de América Latina y cuáles pueden ser los efectos. Entre comprar deuda en América Latina y comprar deuda en Estados Unidos (como los bonos del Tesoro, por ejemplo), es mejor negocio en este momento para los inversores comprar deuda en Latinoamérica, aunque el riesgo sea mayor.

https://t.co/Dv7sJRI33M",Clickbait,"wall street interesado comprarl deuda país américa latina efecto . comprar deuda américa latina comprar deuda unidos ( bono tesoro , ejemplo ) , negocio momento inversor comprar deuda latinoamérica , riesgo . 

 https://t.co/dv7sjri33 m"
¿Se transmite el covid-19 a través de los alimentos o al tocar sus envases? #ATENCIÓN | Expertos se pronuncian sobre el #covid19 y la supuesta propagación en alimentos y sus envases »,Clickbait,¿ transmitir covid-19 alimento tocar envase ? # atención | experto pronunciar # covid19 supuesto propagación alimento envase »
#ATENCIÓN | 4 de 7 parroquias no logran disminuir casos de covid-19 pese al control en #Quito. Hay tres nuevos sectores que suman más contagios »,No,# atención | 4 7 parroquia lograr disminuir caso covid-19 pese control # quito . sector sumar contagio »
"Luca Attanasio: muere en un violento ataque el embajador de Italia en la República Democrática del Congo. Es el primer diplomático extranjero en morir en un ataque en la República Democrática del Congo desde 1997.
https://t.co/uCvvD3piGk",No,"luca attanasio : morir violento ataque embajador italia república democrática congo . diplomático extranjero morir ataque república democrática congo 1997 . 
 https://t.co/ucvvd3pigk"
Oscar 2021: las 3 películas latinoamericanas que aspiran al premio internacional de la Academia de Hollywood,Clickbait,oscar 2021 : 3 película latinoamericano aspirar premio internacional academia hollywood
"Cómo las empresas tratan de romper los estándares de belleza. La marca de ropa JUAN y Pingüinos Marinela se unen para crear “Lo importante lo llevas adentro”,",Clickbait,"empresa tratar romper estándar belleza . marca ropa juan pingüinos marinela unir crear “ importante lleva adentro ” ,"
#ContenidoPremiumET | ¿Por qué el Gobierno vuelve a atacar el proceso de paz? →,Clickbait,# contenidopremiumet | ¿ gobierno volver atacar proceso paz ? →
Así celebran amor y amistad los futbolistas colombianos. Ellos sorprendieron con detalles y mensajes. Esto es lo que han compartido en sus redes.,Clickbait,celebrar amor amistad futbolista colombiano . sorprender detalle mensaje . compartir red .
"La disputa entre el DUP y Sinn Fein impide el nombramiento del nuevo ministro principal de Irlanda del Norte. La falta de acuerdo entre los dos partidos por cuenta de la ley de normalización de la lengua irlandesa amenaza con crear otra grave crisis en el Ulster.
https://t.co/kkWI6aNWIL",No,"disputa dup sinn fein impedir nombramiento ministro principal irlanda norte . falta partido ley normalización lengua irlandés amenazar crear grave crisis ulster . 
 https://t.co/kkwi6anwil"
Patricio Guzmán: “Vamos a hacer dos películas sobre el Plebiscito”,No,patricio guzmán : “ película plebiscito ”
"Pink revela que su padre falleció tras batallar contra el cáncer de próstata
►https://t.co/oykyPxDiNc",No,"pink revelar padre fallecer batallar cáncer próstata 
 ► https://t.co/oykypxdinc"
"@angulo_silvia OPINIÓN | '""Tutto bene"", y Puigdemont sonríe...'.

""El efecto Puigdemont ha pasado de ser una amenaza electoral a condicionar la convivencia de los gobiernos"", escribe @igpagan.

https://t.co/zg4o9YsRSZ",No,"@angulo_silvia opinión | ' "" tutto benar "" , puigdemont sonreír ... ' . 

 "" efecto puigdemont amenaza electoral condicionar convivencia gobierno "" , escribir @igpagan . 

 https://t.co/zg4o9ysrsz"
Los dos proyectos de infraestructura cruciales cuyo progreso depende del Legislativo. #PorSiNoLoVio | #Guatemala debe avanzar en la aplicación de los instrumentos de alianzas público-privada (APP) para la atracción de capitales y así brindar las oportunidades de la generación de empleo.,Clickbait,proyecto infraestructura crucial cuyo progreso depender legislativo . # porsinolovio | # guatemala avanzar aplicación instrumento alianza público-privada ( app ) atracción capital brindar oportunidad generación empleo .
"Israel desarrolla una vacuna oral contra el COVID-19. Israel inicia el desarrollo de una vacuna oral contra el COVID-19
https://t.co/FUc3vGlcoY",No,"israel desarrollar vacuna oral covid-19 . israel iniciar desarrollo vacuna oral covid-19 
 https://t.co/fuc3vglcoy"
Juegos Paralímpicos de Tokio inaugurados oficialmente; Ericka Esteban e Isaac Leiva representarán a Guatemala. #Tokio2020 l Inaugurado los Juegos Paralímpicos en Japón.,No,juegos paralímpicos tokio inaugurado oficialmente ; ericka esteban isaac leiva representar guatemala . # tokio2020 l inaugurado juegos paralímpicos japón .
"Reportan dos muertos por el sismo de 7,1 en el estado mexicano de Guerrero #EUVzla",No,reportar muerto sismo 7.1 mexicano guerrero # euvzla
"⚽🇨🇱 Chile debe ganar en Lima si quiere seguir pensando en Qatar
https://t.co/794CuocxdU",No,"⚽ 🇨 🇱 chile ganar lima seguir pensar qatar 
 https://t.co/794cuocxdu"
